id,stepindex,recipe_id,stepamount,steptitle
6369,2,591,{null},2 tsp Sugar
6370,9,460,{null},Strain into glass
6373,2,581,1 oz,Vodka
6374,4,617,1/4 tsp (powdered),Sugar
6375,7,379,{null},Garnish with a punch of nutmeg
6377,3,575,1 oz,Vodka
6378,8,469,Garnish,Lemon Peel
6379,1,487,2 oz,Vodka
6381,2,126,{null},Discard remaining Bitters
6385,0,256,{null},Tools: Shaker
6386,0,315,{null},Tools: Mixing Glass
6387,4,616,1 oz,Passion Fruit Syrup
6389,3,566,2 tsp,Sugar (superfine)
6390,1,393,1 1/2 oz,Grand Marnier
6391,6,516,{null},Stir
6393,4,509,3/4 oz,Pineapple Juice
6394,4,558,{null},Recommended Irish Cream: Bailey's
6395,4,622,1/2 oz,Lime Juice
6396,3,568,1/2 oz,Vermouth (dry)
6397,2,597,1 tbsp,Lime Juice
6398,5,378,{null},Shake
6399,5,417,1/2 oz,Triple Sec
6400,9,448,{null},Strain shaker contents into glass
6401,2,301,5 scoops,Ice Cream (vanilla)
6402,5,522,{null},Shake
6404,5,428,{null},Strain into glass over ice
6405,3,449,1 1/2 oz,Coconut Cream
6407,3,577,1/2 oz,Pineapple Juice
6408,2,599,3/4 oz,Creme de Cassis
6409,1,617,Fill 3/4,Ice
6410,8,351,Garnish,Lemons
6411,0,642,{null},Tools: Shaker
6412,4,510,1 dash,Bitters
6413,8,687,1/2 can,Cream of Coconut
6414,3,321,1 oz,Lemon Juice
6415,7,500,{null},Strain into glass
6416,6,388,{null},Shake
6417,4,554,{null},Stir
6418,6,389,2 scoops,Ice Cream (vanilla)
6419,3,317,1 oz,Club Soda
6420,0,420,2 oz,Irish Whiskey
6421,3,341,{null},Garnish with a squeezed lime wedge
6423,10,432,Garnish,Limes
6424,4,624,1 oz,Cranberry Juice
6425,0,692,7 oz,Champagne
6427,3,572,{null},Rum (light)1/2 oz
6430,1,616,Fill 3/4,Ice
6431,3,573,2 dashes,Bitters (orange)
6433,5,530,{null},Stir
6435,4,625,2 oz,Triple Sec
6436,3,473,{null},Stir
6437,4,393,1/2 oz,Simple Syrup
6438,1,509,Fill 1/2,Ice
6439,1,622,Fill,Ice
6440,6,401,1 oz,Banana Liqueur
6441,0,217,Fill 1/2,Ice
6442,6,395,Fill,Ice
6443,1,623,1/2 oz,Irish Cream
6444,7,383,{null},Strain into chilled glass
6445,6,524,{null},Strain into glass
6446,7,385,{null},Recommended Gin: Bombay Sapphire
6447,9,444,{null},Float dark rum in glass
6449,3,329,1 oz,Brandy
6450,2,598,1/2 oz,Orgeat Syrup
6451,1,515,1 1/2 oz,Gin
6452,1,510,Fill 1/2,Ice
6453,5,421,3 cubes,Ice
6454,4,562,{null},Strain into glass
6455,1,404,2 oz,Irish Cream
6457,0,219,{null},Tools: Shaker
6458,1,400, 1 1/2 oz,Rum (coconut)
6459,0,644,Fill 2/3,Ice
6460,5,492,3 oz,Lemon-Lime Cola
6461,5,413,Garnish,Cherries
6462,1,624,1 oz,Rum (citrus)
6463,7,502,{null},Strain into ice-filled glass
6464,3,328,Fill,Ice
6465,7,506,{null},Strain into glass
6466,6,535,{null},Recommended Coffee Liqueur: Tia Maria
6467,3,478,3 oz,Pineapple Juice
6469,1,625,2 oz,Gin
6470,8,451,1 splash,Cranberry Juice
6471,3,583,2 tbsp,Lemon Juice
6472,10,208,{null},Recommended Triple Sec:Cointreau
6473,0,695,{null},Tools: Shaker
6474,0,649,{null},Tools: Shaker
6475,1,288,1/4 oz,Sambuca (black)
6476,0,661,Fill 1/2,Ice
6477,7,384,1 slice,Oranges
6478,1,296,Fill 1/2,Ice
6482,3,343,1 oz,Schnapps (apple)
6483,1,628,1 oz,Gin
6484,2,613,1/2 oz,Chocolate Liqueur
6485,2,605,1/2 oz,Vermouth (sweet)
6486,3,584,1 oz,Triple Sec
6487,3,588,1 oz,Milk
6489,2,309,1/2 oz,Sherry (dry)
6490,7,507,{null},Strain into glass
6491,5,508,{null},Strain over ice into glass
6492,2,615,1/2 oz,Pernod
6493,2,485,1 oz,Gin
6495,2,445,1 oz,Rum (white)
6497,3,327,1/2 oz,Whiskey
6499,6,537,1 splash,Vermouth (sweet)
6500,6,522,{null},Pour into glass
6501,6,428,{null},Garnish with a maraschino cherry and a half wheel orange
6502,0,545,Fill 1/2,Ice
6503,10,448,{null},Garnish with an apple slice
6504,4,296,1 oz,Lemon Juice
6505,0,247,Fill 2/3,Ice
6507,0,590,Fill,Ice
6508,0,198,{null},Tools:Shaker
6509,0,546,{null},Tools: Shaker
6512,2,618,2 tbsp,Lime Juice
6513,6,408,{null},In glass
6514,0,669,1 1/2 oz,Brandy
6515,6,394,1/4 oz,Simple Syrup
6517,4,640,3 1/3 oz,Sprite
6518,0,673,{null},Tools: Shaker
6520,2,611,1 1/2 oz,Rum (pineapple)
6523,4,356,{null},Stir
6525,5,549,1 tsp,Lime Juice
6526,0,250,{null},Tools: Shaker
6527,7,516,{null},Strain into glass
6528,3,597,{null},Garnish with a sprig of mint
6530,2,503,1 1/2 oz,Gin
6531,3,581,1 oz,Gin
6533,10,498,{null},Recommended Whiskey: Jack Daniels
6535,4,577,{null},Stir
6536,3,599,{null},Stir
6537,5,388,1/4 tsp,Nutmeg
6538,3,591,1 splash,Club Soda
6540,1,637,1 shot,Rum (citrus)
6541,2,487,1 oz,Lime Juice
6544,4,358,{null},Shake
6545,8,460,Fill 1/2,Ice
6546,7,389,{null},Blend and pour into glass
6548,1,640,1/2 oz,Schnapps (peach)
6549,0,676,1 dash,Bitters
6551,3,126,2 oz,Gin
6552,6,530,Garnish,Cherries (maraschino)
6554,6,417,3/4 oz,Sweet-and-Sour
6557,1,301,1 pint,Milk
6558,3,342,Fill,Ice (crushed)
6559,4,473,{null},Recommended Orange Juice: Sunny Delight
6560,5,551,{null},Shake
6561,0,712,2 oz,Brandy
6562,0,240,{null},Tools: Shaker
6566,9,469,Garnish,Cherries (maraschino)
6567,2,617,2 oz,Whiskey (blended)
6568,4,427,1/2 tsp,Sugar (granulated)
6569,6,405,{null},Recommended Vodka: Absolut Kurant
6570,1,965,5 slices,Ginger
6571,0,939,{null},Tools: Shaker
6572,7,947,3/4 oz,Chartreuse (yellow)
6573,4,962,{null},Garnish with a lime wedge
6576,1,933,2 oz,Rum (black)
6578,2,574,2 dashes,Bitters
6579,9,956,{null},Garnish with a peach slice and a sprig of mint
6580,10,934,{null},Garnish with a pinch each of salt and pepper
6581,9,972,{null},Garnish with a slice of grapefruit
6582,0,941,1 oz,Lime Juice
6583,7,956,{null},Shake
6584,5,967,{null},Garnish with a lemon slice
6585,2,959,1/2 oz,Orange Juice
6587,3,957,1 1/2 oz,Rum (coconut)
6588,12,939,{null},Garnish with a long cucumber slice
6590,8,957,{null},Garnish with a pineapple slice
6591,0,973,Fill,Ice
6592,0,944,{null},Tools: Mixing Glass
6593,3,970,4 oz,Eggnog
6594,2,960,Fill,Ginger Ale
6597,7,945,2 dashes,Bitters (orange)
6598,3,940,1 1/2 oz,Coconut Cream
6599,6,965,{null},Shake well
6600,2,964,Fill,Ginger Ale
6601,2,956,1 oz,Vodka
6602,1,959,2 oz,Gin
6603,5,934,{null},Gently muddle
6604,1,962,2 oz,Rum (black)
6605,7,939,1/4 oz,Simple Syrup
6607,1,941,1 tsp,Sugar (superfine)
6608,2,951,1 oz,Killepitsch
6609,2,972,1 1/2 oz,Tequila
6610,8,940,{null},Place a blackberry on top in the middle
6611,0,553,Fill 1/2,Ice
6612,8,971,{null},Recommended Rum:El Dorado
6614,0,971,{null},Tools: Shaker
6615,4,940,6 oz,Pineapple Juice
6616,5,961,5 leaves,Mint
6617,2,954,2,Strawberries
6618,4,970,{null},Blend to desired consistency
6619,1,952,2 oz,Bourbon
6620,1,955,2 oz,Rum (light)
6621,5,948,{null},Stir gently
6622,2,973,1 dash,Grenadine
6623,0,972,{null},Tools: Shaker
6624,5,947,1/4 oz,Lemon Juice
6625,4,866,{null},Float cream on top
6626,0,953,1 part,Water
6627,5,946,{null},Shake well until shaker is frosted
6629,9,954,{null},Shake
6630,7,944,{null},Stir
6631,10,947,{null},Garnish with a ring of bell pepper
6632,2,937,2 tsp,Grenadine
6633,3,943,{null},Muddle well
6634,4,958,3/4 oz,Ginger Syrup
6635,3,967,Fill,Ginger Ale
6636,3,953,{null},Stir occassionally while honey dissolves
6637,6,971,{null},Shake for 10 seconds
6638,3,934,5 wedges,Limes
6640,5,553,3 oz,Club Soda
6642,8,943,{null},Strain into a chilled glass
6643,8,958,{null},Garnish with a maraschino cherry and an orange slice
6644,12,954,{null},Garnish with 2 half strawberries
6645,3,798,8 oz,Ginger Ale
6647,5,950,1 dash,Lemon Juice
6648,7,974,Fill to taste,Champagne
6649,1,940,2 cups,Ice 
6650,2,968,{null},Muddle Raspberries
6651,2,969,2 parts,Sugar
6652,3,961,3/4 oz,St Germain Elderflower Liqueur
6653,3,866,1 oz,Irish Cream
6654,3,963,{null},Simmer for 15 minutes
6655,3,109,{null},Stir
6656,4,943,Fill,Ice
6657,0,964,Fill,Ice
6658,0,954,{null},Tools: Shaker
6659,10,945,{null},Garnish with a sprig of mint
6660,1,970,3/4 oz,Rum (spiced)
6661,6,970,{null},Garnish with a ginger snap cookie
6662,1,951,1 oz,Whiskey
6663,0,937,Fill,Ice
6664,4,967,{null},Stir
6667,0,974,{null},Tools: Shaker
6668,2,941,3 oz,Club Soda
6669,7,968,{null},Pour contents into glass over crushed ice
6670,3,946,1 oz,Honey Syrup
6671,1,949,Fill,Ice
6672,7,954,3/4 oz,Lemon Juice
6673,2,936, 3/4 oz,Vodka
6674,8,961,{null},Garnish with a mint leaf
6675,5,945,{null},
6676,2,974,1 oz,Mescal
6677,0,968,{null},Tools: Mixing Glass
6678,0,936,Fill,Ice
6679,7,972,{null},Shake
6680,0,798,Fill,Ice
6681,6,949,{null},Garnish with a sliced beet and a cocktail olive
6683,4,961,1/2 oz,Lime Juice
6684,3,950,1 oz,Gin
6685,8,934,{null},Shake 3 times
6687,6,958,{null},Strain into ice-filled glass
6689,4,934,3/4 oz,Simple Syrup
6690,3,947,{null},Muddle ingredients
6691,0,956,{null},Tools: Shaker
6692,9,965,{null},Garnish with a slice of lime
6693,7,936,{null},Garnish with an orange slice and a cherry
6694,3,948,{null},Stir well
6695,5,944,3 oz,Orange Juice
6696,4,946,1 oz,Lemon Juice
6697,1,967,2 oz,Rum (light)
6698,4,953,{null},Keep cool until used
6699,7,957,{null},Pour contents into glass
6700,5,939,{null},Muddle vegetables and add to shaker
6701,3,952,{null},Stir
6702,3,553,1 tsp,Sugar (superfine)
6703,1,943,5 slices,Cucumber
6704,5,866,{null},Stir slowly
6705,10,939,{null},Double strain into ice filled glass
6706,3,945,1/2 oz,Campari
6707,4,963,{null},Chill
6708,2,949,2 1/4 oz,Vodka
6709,3,955,{null},Stir
6710,1,961,Fill,Ice
6711,6,940,{null},Blend at high speed
6712,11,934,{null},Serve with a straw
6713,4,948,Fill,Ginger Ale
6714,4,950,1 oz,Forbidden Fruit Liqueur
6715,7,941,{null},Leave the stick in the glass
6716,0,957,{null},Tools:Shaker
6717,1,971,Fill,Ice
6718,1,109,2 oz,Rum (black)
6719,6,943,4 oz,Vodka
6720,9,974,{null},Recommended Champagne: Cava
6722,5,954,3/4 oz,Vermouth (sweet)
6724,4,947,1 1/2 oz,Grapefruit Juice
6725,1,946,Fill,Ice
6726,6,956,1/4 oz,Lemon Juice
6727,2,955,3 oz,Ginger Beer
6728,1,953,{null},Boil
6729,4,945,1/2 oz,Lemon Juice
6730,3,944,3/4 oz,Vodka
6731,1,934,3 slices,Cucumber
6732,2,965,{null},Muddle ginger
6733,5,969,{null},Allow to cool and thicken
6734,6,934,2 oz,Gin
6735,3,939,2 small chiles,Serrano Chiles
6736,5,972,1/2 oz,Honey Syrup
6737,8,947,{null},Shake well
6738,3,574,1 tbsp,Lime Juice
6739,5,951,3 oz,Tonic Water
6740,2,933,3 oz,Beer
6743,1,963,{null},Boil
6745,1,950,Fill,Ice
6746,5,968,3/4 oz,Lemon Juice
6747,7,965,{null},Pour into ice-filled glass
6748,1,948,2 oz,Gin
6749,6,948,{null},Garnish with a lime wedge
6751,4,939,2 slices,Cucumber
6752,6,946,{null},Double Strain into chilled glass
6753,3,949,1/2 oz,Beet Juice
6754,8,945,{null},Shake
6755,0,969,1 part,Water
6756,4,944,1/2 oz,Orange Liqueur
6757,1,947,2 rings,Bell Pepper
6758,0,965,{null},Tools: Shaker
6759,1,553,2 oz,Jagermeister
6760,0,866,Fill 1/2,Ice
6762,1,945,Fill,Ice
6763,0,933,Fill 1/2,Ice
6764,10,954,{null},Strain into ice filled glass
6765,9,940,{null},Garnish with blueberries along the rim
6766,0,574,Fill,Ice
6767,0,955,Fill 1/2,Ice
6768,3,972,1 oz,Grapefruit Juice
6769,8,944,{null},Pour contents over ice into glass
6770,6,961,{null},Shake
6771,2,962,3 oz,Ginger Wine
6772,8,939,1/2 oz,Lime Juice
6774,5,958,{null},Shake well
6775,4,951,{null},Stir
6776,1,939,Fill,Ice
6777,5,937,Fill,Ginger Ale
6778,4,955,{null},Garnish with a lime wedge
6779,6,947,1 1/2 oz,Vodka
6780,3,951,1/2 oz,Lime Juice
6781,3,954,{null},Muddle strawberries in the shaker
6782,3,968,2 oz,Gin
6783,2,971,2 oz,Rum
6784,6,574,{null},Garnish with a slice of orange and a cherry
6785,4,109,{null},Garnish with a lime wedge
6786,3,973,Fill,Ginger Ale
6787,1,944,Fill,Ice
6788,4,972,1/2 oz,Aperol
6789,0,950,{null},Tools: Shaker
6790,4,952,{null},Garnish with a lime wedge
6791,0,958,{null},Tools:Shaker
6792,0,962,Fill 1/2,Ice
6794,6,553,{null},Garnish with a maraschino cherry and an orange slice
6795,9,943,{null},Garnish with a cucumber slice
6797,6,945,1/4 oz,Simple Syrup
6800,8,968,{null},The raspberries should rise and mound at the top of the glass
6801,5,936,{null},Stir with swizzle stick
6802,6,950,{null},Shake
6803,4,949,{null},Shake well
6805,5,957,1 oz,Cranberry Juice
6806,0,951,Fill 1/2,Ice
6809,6,974,{null},Strain into glass
6810,2,940,2 oz,Rum (light)
6811,8,972,{null},Strain contents into ice-filled glass
6812,7,958,Fill,Club Soda
6813,3,937,1 1/2 oz,Orange Juice
6815,2,970,1/2 oz,Brandy (ginger)
6816,5,933,{null},Recommended Rum:Gosling's Black
6817,3,969,{null},Stir constantly while sugar dissolves
6819,4,973,{null},Garnish with a cherry
6820,4,954,2 oz,Bourbon
6821,6,941,{null},Stir with a swizzle stick
6822,7,971,{null},Double strain into glass
6823,6,939,2 oz,Gin
6824,1,964,2 oz,Brandy (ginger)
6825,0,959,Fill,Ice
6826,8,941,{null},Garnish with a Lime Wedge
6827,1,972,Fill,Ice
6828,1,798,2 oz,Vodka
6829,4,574,1 tsp,Sugar (powdered)
6831,1,974,Fill,Ice
6832,3,936,3 oz,Sweet-and-Sour
6833,5,965,1 1/2 oz,Vodka
6834,9,934,{null},Pour contents into chilled glass
6835,4,937,1 1/2 oz,Cranberry Juice
6836,11,939,2 oz,Club Soda
6837,0,940,{null},Tools: Blender
6838,4,968,3/4 oz,Simple Syrup
6840,0,970,{null},Tools:Blender
6841,8,954,4 dashes,Bitters
6842,6,944,2 oz,Pineapple Juice
6844,5,955,{null},Recommended Rum:10 Cane
6845,2,942,Fill,Ginger Ale
6846,4,936,2 oz,Orange Juice
6847,5,962,{null},Recommended Rum:Gosling's Black
6848,1,866,1 3/4 oz,Vodka
6849,0,949,{null},Tools: Shaker
6850,5,941,1 dash,Bitters
6851,1,973,2 oz,Vodka
6852,1,954,Fill,Ice
6854,6,969,{null},Bottle
6855,3,958,1/2 oz,Lime Juice
6856,0,942,Fill 1/2,Ice
6857,1,937,2 oz,Amaretto
6858,2,943,2 sprigs,Mint
6859,4,956,1 oz,Peach Juice
6860,2,967,1/2 oz,Lime Juice
6861,2,957,1/2 oz,Rum (light)
6863,7,940,{null},Strain into glass
6864,3,956,1 oz,Port (ruby)
6865,4,553,{null},Stir
6866,2,953,1 part,Honey
6867,4,974,3/4 oz,Passion Fruit Syrup
6868,4,969,{null},Remove from heat when sugar is dissolved
6870,3,965,3 oz,Carrot Juice
6871,0,967,Fill,Ice
6873,1,968,4,Raspberries
6874,2,961,2 oz,Vodka
6875,4,957,2 oz,Pineapple Juice
6876,2,109,3 oz,Ginger Beer
6877,8,974,{null},Garnish with a lemon twist
6878,6,954,3/4 oz,Simple Syrup
6879,2,963,1 oz,Sugar
6880,0,960,Fill,Ice
6881,1,960,2 oz,Gin
6882,4,971,3/4 oz,Lime Juice
6883,6,972,1/2 oz,Lime Juice
6884,2,946,1 1/2 oz,Gin
6885,0,943,{null},Tools: Shaker
6887,2,934,{null},Make Cucumber slices about 1/4 in thick
6888,9,947,{null},Strain into a chilled glass
6889,1,956,Fill,Ice
6890,3,971,1 1/2 oz,Velvet Falernum
6891,7,943,{null},Shake well
6892,1,574,2 1/2 oz,Rum (light)
6893,1,936,1 1/4 oz,Whiskey
6894,1,958,Fill,Ice
6895,8,965,1 splash,Ginger Ale
6896,3,941,Fill,Ice
6897,6,957,{null},Shake well
6898,3,974,3/4 oz,Grenadine
6899,11,954,1 oz,Club Soda
6900,3,933,{null},Stir
6901,7,934,4 cubes,Ice
6902,0,961,{null},Tools:Shaker
6903,6,968,{null},Shake (without ice)
6904,1,969,{null},Boil
6905,5,574,{null},Stir until sugar dissolves
6906,0,934,{null},Tools: Shaker
6907,3,959,Fill,Ginger Ale
6908,2,950,1 oz,Brandy
6909,2,948,1/2 oz,Lime Juice
6910,9,945,{null},Double strain into glass
6912,2,947,1 tsp,Mint
6913,0,963,1 oz,Pomegranate Juice
6914,0,946,{null},Tools: Shaker
6915,2,958,2 oz,Whiskey
6916,8,956,{null},Strain into glass
6917,3,942,{null},Stir
6918,1,942,3 oz,Vodka (vanilla)
6919,5,970,{null},Pour into glass
6920,0,109,Fill 1/2,Ice
6921,7,961,{null},Double Strain into glass
6923,2,553,1 oz,Lemon Juice
6924,2,866,3/4 oz,Kahlua
6925,4,965,1 oz,Apple Juice
6927,6,936,{null},Leave the swizzle stick in the glass
6928,9,944,{null},Garnish with a lime wedge
6929,4,941,2 oz,Rum (dark)
6930,2,798,2 oz,Lime Juice
6931,0,952,Fill 1/2,Ice
6932,4,933,{null},Garnish with a lime wedge
6933,0,948,Fill,Ice
6934,2,945,1 1/2 oz,Whiskey
6935,5,974,{null},Shake
6936,0,947,{null},Tools: Shaker
6937,3,962,{null},Stir
6938,5,949,{null},Strain into chilled glass
6939,3,960,{null},Garnish with a lemon wedge
6941,2,952,3 oz,Ginger Beer
6943,5,109,{null},Recommended Rum: Gosling's Black
6944,4,959,{null},Stir
6945,0,945,{null},Tools: Shaker
6947,5,940,1 oz,Heavy Cream
6948,7,950,{null},Strain into a chilled glass
6949,2,939,8 leaves,Cilantro
6950,5,956,1/2 oz,Grand Marnier
6951,2,944,3/4 oz,Rum (light)
6952,9,939,{null},Shake
6953,5,943,1/2 oz,Lime Juice
6954,1,957,Fill,Ice
6955,5,971,1/2 oz,Simple Syrup
6957,2,976,{null},Stir
6958,18,975,1 1/2 cups,Rum (light)
6959,20,975,4 cups,Light Cream
6960,3,978,1 cup,Orange Juice
6961,0,795,1 tbsp,Honey
6962,8,865,2 cups,Tea (iced)
6965,6,592,4 oz,Bourbon
6966,6,966,{null},Garnish with a lemon wedge
6967,8,975,1 1/2 cups,Sugar
6968,10,975,{null},Pour milk mixture into bowl
6969,7,975,12 yolks,Eggs
6970,4,975,{null},Heat on Low for 5 minutes
6971,12,592,3 sliced,Oranges
6972,0,978,{null},IN A PERCOLATOR:
6973,0,918,1 1/2 oz ,Grand Marnier
6974,24,975,{null},Garnish individuals servings with a cinnamon stick and ground cinnamon on top
6976,0,979,{null},IN A COCKTAIL SHAKER:
6978,2,979,1 1/2 oz,Tequila
6979,2,865,{null},Stir until sugar dissolves
6980,12,978,1 cup,Rum
6981,1,837,1 shot,Scotch
6982,1,976,5 oz,Hot Chocolate
6983,2,978,2 cups,Cranberry Juice
6984,7,979,{null},IN THE GLASS:
6985,4,938,Fill,Tea (iced)
6986,6,795,{null},Garnish with an lemon slice
6987,7,865,3 oz,Brandy
6988,1,979,Fill,Ice
6989,1,975,4 cups,Milk
6990,16,975,{null},BACK IN THE BOWL:
6991,2,918,5 oz,Lemonade
6992,0,976,1 oz,Schnapps (peppermint)
6993,2,837,1 tbsp,Honey
6995,2,966,1/4 oz,Orange Liqueur
6996,5,938,{null},Stir
6997,9,975,{null},Whisk until fluffy
6998,0,938,Fill,Ice
6999,11,978,{null},"When finished, pour contents into crockpot to keep warm"
7000,9,978,{null},Cover and begin perking
7001,4,977,1 dash,Bitters
7002,1,978,6 cups,Apple Cider
7003,8,978,16,Cloves
7004,0,865,2 cups,Lemon Juice
7005,2,975,1/2 teaspoon,Vanilla Extract
7006,5,977,{null},Shake
7007,6,865,3 oz,Brandy (cherry)
7008,4,592,12 oz,Brandy
7009,13,592,{null},Recommended Triple Sec: Cointreau
7010,25,975,{null},Serves 12
7011,5,592,4 oz,Brandy (apricot)
7012,22,975,{null},Stir
7013,3,938,Fill 1/2,Lemonade
7014,10,592,{null},Stir
7015,15,975,{null},Remove saucepan from heat and let cool
7016,9,865,{null},Stir
7017,7,977,{null},Strain shaker contents into glass
7018,13,975,{null},Pour contents back into saucepan
7020,0,837,{null},Tea (hot)
7021,9,979,{null},Garnish with a maraschino cherry
7022,2,938,1/2 oz,Sherry (dry)
7023,3,977,3/4 oz,Vermouth (sweet)
7024,3,795,{null},Brew hot tea in a kettle
7025,0,630,1 cup,Tea (black)
7026,0,977,{null},IN A COCKTAIL SHAKER:
7027,1,918,5 oz,Tea (iced)
7028,12,975,{null},BACK IN THE SAUCEPAN:
7029,5,975,{null},Slowly bring to a boil
7030,3,592,2.25 liters,Claret
7031,1,865,1 cup,Sugar (superfine)
7032,6,978,1 quartered,Oranges
7033,5,795,{null},Stir
7034,6,979,{null},Shake well
7035,1,966,1 1/4 oz,Vodka
7036,3,976,{null},Garnish with whipped cream
7037,7,978,2 sticks,Cinnamon
7038,2,493,{null},Tea (hot)
7039,9,592,2 cups,Tea (iced)
7040,11,975,{null},Whisk milk mixture into the eggs
7041,1,630,1 1/2 oz,Rum (dark)
7042,19,975,2 teaspoons,Vanilla Extract
7043,3,975,1 teaspoon,Cinnamon
7044,7,592,8 oz,Triple Sec
7045,2,795,1/4 oz,Lemon Juice
7046,4,865,6 oz,Maraschino Liqueur
7047,0,975,{null},IN A SAUCEPAN:
7048,2,977,2 1/2 oz,Whiskey
7049,2,630,{null},Stir
7051,5,865,8 oz,Cointreau
7052,5,966,{null},Stir
7053,1,938,1 1/2 oz,Vodka
7054,0,592,2 cups,Lemon Juice
7055,11,592,1 large block,Ice
7056,0,966,Fill,Ice
7057,9,977,{null},Garnish with an orange peel twist
7058,21,975,1/2 teaspoon,Nutmeg
7060,3,966,Fill to 1/2,Lemonade
7061,1,977,Fill,Ice
7062,8,979,{null},Strain shaker contents into ice-filled glass
7063,14,978,{null},Garnish with strips of orange peel
7064,23,975,{null},Refrigerate overnight before serving
7066,1,592,1 cup,Sugar (superfine)
7067,8,592,1 qt,Club Soda
7068,6,938,{null},Garnish with a lemon wedge and a sprig of rosemary
7069,6,977,{null},IN THE GLASS:
7071,6,975,{null},IN A LARGE BOWL:
7072,10,978,{null},IN A CROCKPOT:
7073,17,975,{null},Transfer contents back to bowl
7074,3,865,1 1/2 liter,Champagne
7075,4,979,1/2 oz,Blue Curacao
7077,1,795,1 oz,Brandy
7078,11,865,24 pieces,Cherries (maraschino)
7079,5,979,1/2 oz,Cream
7082,14,975,{null},"Cook on Medium, stirring constantly, until thick"
7084,2,592,{null},Stir until sugar is dissolved
7085,13,978,1/2 teaspoon,Bitters
7086,3,979,1/2 oz,Creme de Cacao (white)
7087,0,493,1 oz,Amaretto
7088,1,493,1 oz,Grand Marnier
7089,10,865,2 pieces,Oranges
7090,4,978,1/4 cup,Sugar
7091,4,795,{null},Pour tea into glass
7093,8,977,{null},Garnish with a maraschino cherry
7095,5,978,{null},In the top chamber:
7096,4,966,Fill,Tea (iced)
7099,2,511,2 oz,Rum (light)
7100,4,981,3/4 oz,Irish Whiskey
7101,7,276,{null},Garnish with a maraschino cherry
7102,5,204,{null},Shake
7103,1,709,Fill 3/4,Ice
7104,6,777,1,Eggs
7105,5,893,{null},Pour over Ice
7106,1,438,Fill 3/4,Ice
7107,5,434,{null},Stir
7108,7,163,{null},Stir gently
7109,0,244,Fill 1/2,Ice
7110,1,168,Fill 3/4,Ice
7111,8,935,2 dashes,Bitters (orange)
7112,4,925,{null},Strain over ice into glass
7113,1,163,1/2 oz,Vodka
7114,5,377,{null},Garnish with a lemon twist
7115,0,231,{null},In Pint Glass:
7116,8,571,{null},Garnish with a sprig of mint
7117,4,803,Fill,Milk
7118,6,926,Fill,Champagne
7119,3,531,Fill 1/2,Ginger Ale
7120,2,151,{null},Ignite Mixture
7121,5,824,1 1/2 oz,Pineapple Juice
7122,5,517,{null},Stir thoroughly
7123,5,655,1 oz,Grapefruit Juice
7124,3,108,{null},2 oz Sweet and Sour
7125,8,655,1/4 oz,Molasses
7126,4,635,1 oz,Madeira
7127,4,536,2 oz,Orange Juice
7128,0,265,1/2 tsp,Sugar (powdered)
7129,8,186,{null},Garnish with a lemon twist
7130,3,569,1 oz,Sambuca (black)
7131,5,363,1 tbsp,Lemon Juice
7132,1,714,1 oz,Rum (coconut)
7133,6,532,{null},Strain into glass
7134,2,85,2 oz,Brandy
7135,6,283,1/3 cup,Sparkling Wine (white)
7136,1,656,2 oz,Whiskey (blended)
7137,6,257,1 white,Eggs
7138,4,914,1/3 oz,Raspberry Syrup
7139,9,607,{null},Serve with a straw
7140,2,248,1 oz,Pineapple Juice
7141,4,984,1 oz,Double Cream
7142,7,596,1/4 oz,Lime Juice
7143,0,684,{null},Tools: Shaker
7144,7,330,{null},Serve with a straw
7145,6,132,{null},Garnish with a maraschino cherry and an orange slice
7146,2,856,1 tsp,Worcestershire Sauce
7147,7,984,{null},IN THE GLASS:
7148,9,814,{null},Garnish with a lemon twist
7149,2,571,2 tsp,Water
7150,0,484,{null},Tools: Shaker
7151,5,24,{null},Shake
7152,6,743,{null},Garnish with a maraschino cherry and an orange slice
7153,3,423,4 oz,Pineapple Juice
7154,3,373,1 1/2 oz,Gin
7155,2,521,8 oz,Hawaiian Punch
7156,4,244,{null},Stir
7157,3,595,2 oz,Rum (dark)
7158,5,409,1/4 tsp,Horseradish
7159,2,195,1 1/2 oz,Coffee Liqueur
7160,3,74,3 oz,Gin
7161,2,664,1 1/2 oz,Brandy
7162,2,983,1 1/2 oz,Vodka
7163,0,108,3-4 Cubes,Ice
7164,8,248,1 oz,Lime Juice
7165,2,283,2 cups,Gelato
7166,6,878,1 white,Eggs
7167,7,27,{null},Strain into glass
7168,6,595,{null},Stir
7169,3,435,{null},Stir
7170,5,302,{null},Shake
7171,0,531,Fill,Ice
7172,1,981,Fill 1/2,Guinness Stout
7173,13,457,{null},Boil Water
7174,0,764,Fill,Ice
7175,0,180,{null},Tools: Shaker
7176,3,330,4 oz,Pineapple Juice
7177,5,67,1/2 oz,Grenadine
7178,1,984,Fill,Ice
7179,0,373,{null},Tools: Mixing Glass
7180,1,703,Fill,Ice
7181,5,741,1,Eggs
7182,0,536,Fill 3-4,Ice
7183,4,532,3/4 oz,Lemon Juice
7184,0,248,{null},Tools: Blender
7185,2,913,1 oz,Midori
7186,4,191,1 oz,Triple Sec
7187,4,838,3-4 cubes,Ice
7188,2,231,{null},In Shot Glass:
7189,14,899,{null},Recommended Rum: Malibu 
7190,6,423,{null},Pour into glass
